"iso3c","Year","gov_norm","gdppc","pop"
"MNE",2030,NA,26001.31,0.617723387
"MNE",2035,NA,28976.23,0.613169657
"MNE",2040,NA,31060.43,0.606339062
"MNE",2045,NA,32953.19,0.598320537
"MNE",2050,NA,34703.52,0.589906036
"MNE",2055,NA,36563.86,0.581194552
"MNE",2060,NA,38625.44,0.572681057
"MNE",2065,NA,40751.54,0.563672591
"MNE",2070,NA,42889.68,0.553971166
"MNE",2075,NA,45009.82,0.544566723
"MNE",2080,NA,47118.26,0.534964292
"MNE",2085,NA,49245.17,0.525361861
"MNE",2090,NA,51417.21,0.516452389
"MNE",2095,NA,53667.82,0.507740906
"MNE",2100,NA,56000.05,0.49922741
"MNG",2020,0.515837226431479,11458.76,3.278
"MNG",2021,0.520989764287036,11830.24,3.329
"MNG",2022,0.528248277930145,12510.7,3.378
"MNG",2023,0.534297769836168,13052.14,3.425
"MNG",2024,0.539541419467271,13495.17,3.47
"MNG",2025,0.544815776970784,13960.13,3.514
"MNG",2026,0.551924395039603,14722.78,3.541646074
"MNG",2027,0.55878327576132,15485.43,3.569292147
"MNG",2028,0.565415295196688,16248.08,3.596938221
"MNG",2029,0.571840189609396,17010.73,3.624584295
"MNG",2030,0.578075156236844,17773.39,3.652230369
"MNG",2035,0.604453834062431,21868.16,3.764529473
"MNG",2040,0.630370867188872,26426.97,3.86281733
"MNG",2045,0.652970615530932,31109.07,3.953890439
"MNG",2050,0.672658082180538,35832.96,4.033357217
"MNG",2055,0.690177036242753,40724.41,4.086997292
"MNG",2060,0.706432261961925,46133.64,4.106968548
"MNG",2065,0.724847193140501,52011.48,4.099858363
"MNG",2070,0.742229473392676,58121.31,4.075495522
"MNG",2075,0.757990129333448,63942.6,4.044127057
"MNG",2080,0.77341874352216,69707.53,4.008471568
"MNG",2085,0.790308289653984,75610.16,3.96675151
"MNG",2090,0.804675234591674,81860.43,3.911752135
"MNG",2095,0.81863890853014,88440.07,3.842427828
"MNG",2100,NA,95149.29,3.755118934
"MOZ",2020,0.44966064019974,1241.66,31.255
"MOZ",2021,0.450873484387086,1234.74,32.163
"MOZ",2022,0.454314755945659,1259.27,33.089
"MOZ",2023,0.461063364689303,1333.35,34.035
"MOZ",2024,0.469763676044866,1443.37,35
"MOZ",2025,0.478624855424225,1565.32,35.985
"MOZ",2026,0.486240481854307,1673.79,36.70816998
"MOZ",2027,0.493485335901294,1782.27,37.43133996
"MOZ",2028,0.500402296783934,1890.74,38.15450994
"MOZ",2029,0.507028876973355,1999.22,38.87767992
"MOZ",2030,0.513394918352637,2107.69,39.6008499
"MOZ",2035,0.547213401569286,2785.02,43.04858452
"MOZ",2040,0.580437110719381,3655.29,46.26715414
"MOZ",2045,0.612794433502345,4789.03,49.22689734
"MOZ",2050,0.643437616352013,6253.59,51.90048902
"MOZ",2055,0.674960252654669,8115.68,54.26385467
"MOZ",2060,0.702164664578886,10441.67,56.30287465
"MOZ",2065,0.7264329590472,13312.29,58.01033675
"MOZ",2070,0.752060327207348,16823.37,59.35668113
"MOZ",2075,0.774020912474122,21063.59,60.32118543
"MOZ",2080,0.796654906857984,26148.76,60.88058776
"MOZ",2085,0.818575887125556,32200.28,61.0463667
"MOZ",2090,0.838329929869662,39320.25,60.84777734
"MOZ",2095,0.859456312077172,47600.95,60.34353308
"MOZ",2100,NA,57082.35,59.5813766
"MRT",2020,0.389035430272309,4975.73,4.65
"MRT",2021,0.392458989092501,5019.67,4.775
"MRT",2022,0.397927259349054,5183.52,4.902
"MRT",2023,0.405018034628473,5452.89,5.03
"MRT",2024,0.409713038024964,5583.4,5.16
"MRT",2025,0.413558700029738,5663.09,5.291
"MRT",2026,0.418838293847042,5838.9,5.388675307
"MRT",2027,0.424024877016442,6014.7,5.486350614
"MRT",2028,0.429123434977601,6190.51,5.584025921
"MRT",2029,0.434138116652038,6366.32,5.681701228
"MRT",2030,0.43907274148942,6542.12,5.779376535
"MRT",2035,0.463909457302011,7526.5,6.244061266
"MRT",2040,0.489342193339032,8747.83,6.682613837
"MRT",2045,0.515589289557826,10296.06,7.090661939
"MRT",2050,0.542164448666322,12203.05,7.464341674
"MRT",2055,0.570712420305187,14482.2,7.797552148
"MRT",2060,0.596607396389648,17138.9,8.084700874
"MRT",2065,0.623899685831703,20173.79,8.325279447
"MRT",2070,0.650256849251301,23563.56,8.520609724
"MRT",2075,0.67563778467548,27296.31,8.671098434
"MRT",2080,0.698032340037421,31402.06,8.776847257
"MRT",2085,0.72173136699332,35881.12,8.836636014
"MRT",2090,0.744543124589999,40692.76,8.851278159
"MRT",2095,0.7665061776301,45821.44,8.826162813
"MRT",2100,NA,51227.95,8.768000961
"MUS",2020,0.743944330298077,19251,1.268
"MUS",2021,0.75073564806355,20525.37,1.27
"MUS",2022,0.756360701486763,21596.69,1.271
"MUS",2023,0.760966148967347,22462.8,1.272
"MUS",2024,0.765146453297415,23251.32,1.272
"MUS",2025,0.769156151486026,24021.02,1.273
"MUS",2026,0.772782809551909,24748.51,1.271027933
"MUS",2027,0.776333207140852,25476,1.269055865
"MUS",2028,0.779811605524741,26203.48,1.267083798
"MUS",2029,0.783222014967458,26930.97,1.26511173
"MUS",2030,0.786568027587399,27658.46,1.263139663
"MUS",2035,0.803628774001418,31211.89,1.244638825
"MUS",2040,0.817275428951439,34995.75,1.217802444
"MUS",2045,0.829640054014351,38984.91,1.182833826
"MUS",2050,0.842571165933248,43355.89,1.143697437
"MUS",2055,0.852036507649844,47879.37,1.104866007
"MUS",2060,0.861086051187934,52623.62,1.065932923
"MUS",2065,0.872121960771623,57743.04,1.02699984
"MUS",2070,0.880202997699625,63282.33,0.987050228
"MUS",2075,0.890556366857628,69460.62,0.947303921
"MUS",2080,0.89951030305548,76260.61,0.907964226
"MUS",2085,0.908969798304887,83532.09,0.869132796
"MUS",2090,0.917481213388862,91250.75,0.832741036
"MUS",2095,0.926470125342961,99419.79,0.797569113
"MUS",2100,NA,108119.57,0.764226942
"MWI",2020,0.475541146326069,1036.24,19.13
"MWI",2021,0.477655663375346,1029.39,19.648
"MWI",2022,0.483405932525142,1065.61,20.181
"MWI",2023,0.489156646893698,1103.11,20.728
"MWI",2024,0.49474113611016,1139.78,21.288
"MWI",2025,0.500283741535036,1177.11,21.857
"MWI",2026,0.507642358241185,1238.95,22.50010261
"MWI",2027,0.514780921171877,1300.79,23.14320521
"MWI",2028,0.521720526381661,1362.64,23.78630782
"MWI",2029,0.528477575402492,1424.48,24.42941042
"MWI",2030,0.535068209722659,1486.32,25.07251303
"MWI",2035,0.567050220531727,1877.59,28.48307898
"MWI",2040,0.599889965446484,2414.4,32.04256425
"MWI",2045,0.633311576769027,3125.08,35.67309529
"MWI",2050,0.662831808190478,4061.74,39.28480381
"MWI",2055,0.691171513261094,5293.54,42.79833999
"MWI",2060,0.720059442653376,6885.9,46.14450342
"MWI",2065,0.74645862096464,8921.47,49.24606642
"MWI",2070,0.77309547908931,11496.45,52.0635386
"MWI",2075,0.79612925285478,14688.04,54.57883561
"MWI",2080,0.82045165924362,18586.37,56.77128957
"MWI",2085,0.843890341455041,23284.92,58.63554899
"MWI",2090,0.865751255796732,28885.84,60.15426762
"MWI",2095,0.88731711346855,35427.89,61.30686988
"MWI",2100,NA,42967.41,62.08366771
"MYS",2020,0.815006266049666,26441.54,32.366
"MYS",2021,0.821717868654105,27805.04,32.776
"MYS",2022,0.828023878236721,29104.73,33.181
"MYS",2023,0.834096907705546,30384.82,33.579
"MYS",2024,0.839864493304829,31611.57,33.969
"MYS",2025,0.845417956980093,32808.12,34.35
"MYS",2026,0.848836132549919,33504.74,34.77099124
"MYS",2027,0.852216138071173,34201.35,35.19198247
"MYS",2028,0.855559563999816,34897.97,35.61297371
"MYS",2029,0.858867806351016,35594.58,36.03396494
"MYS",2030,0.862142278145125,36291.2,36.45495618
"MYS",2035,0.879200736451209,39332.63,38.31386209
"MYS",2040,0.896210855752783,42950.09,39.92808035
"MYS",2045,0.91150218525399,46742.12,41.37479365
"MYS",2050,0.926551684721309,50729.69,42.73371529
"MYS",2055,0.940287208813599,55124.18,44.00027074
"MYS",2060,0.951159474069966,59887.61,45.11275278
"MYS",2065,0.964679189870548,64916.41,45.9913508
"MYS",2070,0.977299625367515,70217,46.5951862
"MYS",2075,0.988466616501105,75926.02,46.95744851
"MYS",2080,0.99883113045617,82013.59,47.14081825
"MYS",2085,1,88461.08,47.1980483
"MYS",2090,1,95295.33,47.17556507
"MYS",2095,1,102424.64,47.10831003
"MYS",2100,NA,109823.23,47.00124701
"NAM",2020,0.576576044363593,8687.24,2.541
"NAM",2021,0.577957864948186,8663.46,2.587
"NAM",2022,0.579949342101894,8700.53,2.634
"NAM",2023,0.581634935208927,8708.38,2.68
"NAM",2024,0.58287545177902,8673.23,2.727
"NAM",2025,0.584107382258531,8638.23,2.774
"NAM",2026,0.588801986449455,9006.58,2.814599747
"NAM",2027,0.593340439015493,9374.94,2.855199494
"NAM",2028,0.597733985023515,9743.29,2.895799241
"NAM",2029,0.6019929781572,10111.65,2.936398988
"NAM",2030,0.606126322624597,10480,2.976998735
"NAM",2035,0.630636756171782,12591.71,3.160465598
"NAM",2040,0.654097442804032,14984.4,3.325727997
"NAM",2045,0.67634890314411,17628.31,3.472975561
"NAM",2050,0.696654944561674,20494.78,3.600975698
"NAM",2055,0.715116857850929,23572.63,3.706599515
"NAM",2060,0.732492829921682,26835.72,3.786433674
"NAM",2065,0.749771595249316,30332.13,3.841426325
"NAM",2070,0.767040011898098,34070.56,3.872620433
"NAM",2075,0.785755168245623,38043.03,3.881722665
"NAM",2080,0.801790369403479,42293.87,3.87043969
"NAM",2085,0.817283605983422,46813.93,3.839814472
"NAM",2090,0.834337814638722,51568.57,3.793544793
"NAM",2095,0.849550716225748,56632.45,3.731156578
"NAM",2100,NA,61947.77,3.65577872
"NCL",2020,NA,NA,0.291
"NCL",2021,NA,NA,0.293
"NCL",2022,NA,NA,0.296
"NCL",2023,NA,NA,0.299
"NCL",2024,NA,NA,0.301
"NCL",2025,NA,NA,0.304
"NCL",2026,NA,503.51,0.306634599
"NCL",2027,NA,1007.01,0.309269197
"NCL",2028,NA,1510.52,0.311903796
"NCL",2029,NA,2014.03,0.314538394
"NCL",2030,NA,2517.54,0.317172993
"NCL",2035,NA,6678.81,0.329631172
"NCL",2040,NA,490163.81,0.340659725
"NCL",2045,NA,255347.33,0.350871347
"NCL",2050,NA,177673.69,0.359857575
"NCL",2055,NA,139660.01,0.367924756
"NCL",2060,NA,117622.88,0.376298287
"NCL",2065,NA,103889.27,0.382935841
"NCL",2070,NA,94823.49,0.389573396
"NCL",2075,NA,88591.73,0.395394021
"NCL",2080,NA,84297.15,0.400806181
"NCL",2085,NA,81382.39,0.405707759
"NCL",2090,NA,79530.29,0.409588176
"NCL",2095,NA,78548.96,0.412855895
"NCL",2100,NA,78236.06,0.416021498
"NER",2020,0.40124467085704,1193.34,24.207
"NER",2021,0.405032583599474,1228.65,25.131
"NER",2022,0.413589069476574,1335.35,26.084
"NER",2023,0.420825477386425,1429.85,27.066
"NER",2024,0.424456612612976,1469.82,28.08
"NER",2025,0.427794718143277,1505.99,29.126
"NER",2026,0.432147432286061,1548.46,30.16521069
"NER",2027,0.43642781698603,1590.92,31.20442138
"NER",2028,0.440640526143828,1633.39,32.24363207
"NER",2029,0.444788250943178,1675.86,33.28284276
"NER",2030,0.448873496229266,1718.32,34.32205345
"NER",2035,0.470355908053089,1956.79,40.13786597
"NER",2040,0.496123197053599,2305.22,46.49356161
"NER",2045,0.525472684073405,2786.96,53.27375259
"NER",2050,0.556152018412197,3452.91,60.33649442
"NER",2055,0.588813276285901,4380.98,67.51740323
"NER",2060,0.623458916054757,5646.32,74.67978412
"NER",2065,0.652829194196721,7320.33,81.66985531
"NER",2070,0.68198045030591,9478.57,88.37984604
"NER",2075,0.711940956253092,12202.05,94.70579408
"NER",2080,0.740455110356766,15595.33,100.5590742
"NER",2085,0.765945498217702,19754.4,105.852708
"NER",2090,0.791897485495914,24777.4,110.5332734
"NER",2095,0.816098613268401,30745.24,114.5454955
"NER",2100,NA,37715.75,117.8387311
"NGA",2020,0.382611604624856,4916.72,206.14
"NGA",2021,0.388032650558392,4915.78,211.401
"NGA",2022,0.393269512079885,4905.12,216.747
"NGA",2023,0.398506024371622,4894.99,222.182
"NGA",2024,0.403767217356988,4886.77,227.713
"NGA",2025,0.408962171435216,4875.42,233.343
"NGA",2026,0.417751598943017,5050.57,238.8884055
"NGA",2027,0.426425606840415,5225.72,244.433811
"NGA",2028,0.434991251244852,5400.87,249.9792165
"NGA",2029,0.443454917455019,5576.02,255.524622
"NGA",2030,0.45182240292928,5751.17,261.0700275
"NGA",2035,0.489793608020065,6699.66,290.9347476
"NGA",2040,0.529095848832251,7942.57,322.4250523
"NGA",2045,0.567527058775897,9497.83,354.6231701
"NGA",2050,0.60423381756541,11436.89,386.6682418
"NGA",2055,0.639558322961771,13920.87,417.9042109
"NGA",2060,0.673624845145443,17013.16,447.8626389
"NGA",2065,0.708758562628783,20752.56,476.1614161
"NGA",2070,0.739757611547038,25200.8,502.5191153
"NGA",2075,0.771453299687827,30412.13,526.6718987
"NGA",2080,0.801514871994023,36390.03,548.4040462
"NGA",2085,0.827813505792573,43174.68,567.5488648
"NGA",2090,0.855379445974859,50816.24,584.0927078
"NGA",2095,0.879120432765671,59256.21,598.3121498
"NGA",2100,NA,68434.88,609.9379956
"NIC",2020,0.406045711000294,5270.16,6.625
"NIC",2021,0.408645912686894,5244.02,6.702
"NIC",2022,0.413107216823714,5330.1,6.779
"NIC",2023,0.416951269653927,5380.66,6.855
"NIC",2024,0.420608643374027,5421.06,6.931
"NIC",2025,0.424511998760588,5477.86,7.008
"NIC",2026,0.431807796687338,5743.83,7.063740745
"NIC",2027,0.438900771149455,6009.8,7.11948149
"NIC",2028,0.445807408098321,6275.77,7.175222235
"NIC",2029,0.45254214919325,6541.74,7.23096298
"NIC",2030,0.45911758821647,6807.7,7.286703726
"NIC",2035,0.490361445945196,8442.46,7.512878533
"NIC",2040,0.519642106176152,10443.31,7.68704246
"NIC",2045,0.550178977670893,12835.2,7.805776464
"NIC",2050,0.576952186799679,15664.94,7.868976937
"NIC",2055,0.604270924572129,18991.55,7.875918628
"NIC",2060,0.627657506235323,22815.94,7.829088114
"NIC",2065,0.654269550122972,27173.29,7.729107037
"NIC",2070,0.679135786241006,32082.01,7.579083619
"NIC",2075,0.701501307555609,37528.38,7.383680189
"NIC",2080,0.725046009641042,43549.82,7.151392549
"NIC",2085,0.747744155757584,50193.26,6.889473211
"NIC",2090,0.770350904635992,57480.67,6.6067288
"NIC",2095,0.792155390719884,65400.21,6.313209225
"NIC",2100,NA,73839.31,6.009743347
"NLD",2020,0.964903307716779,54086.88,17.38004838
"NLD",2021,0.969962505300111,55821.07,17.41707405
"NLD",2022,0.974585187816184,57326.5,17.45409972
"NLD",2023,0.97820348571857,58206.05,17.489124
"NLD",2024,0.981620434252554,58964.36,17.52214689
"NLD",2025,0.984965075777084,59683.61,17.5521677
"NLD",2026,0.988000802141752,60394.69,17.60166725
"NLD",2027,0.991024312973285,61105.78,17.65116681
"NLD",2028,0.994035862232037,61816.86,17.70066636
"NLD",2029,0.997035751922824,62527.95,17.75016591
"NLD",2030,1,63239.03,17.79966546
"NLD",2035,1,67061.78,18.00039357
"NLD",2040,1,71237.34,18.14030106
"NLD",2045,1,76046.93,18.23183308
"NLD",2050,1,81056.61,18.30449666
"NLD",2055,1,86086.71,18.38077334
"NLD",2060,1,91243.16,18.46849152
"NLD",2065,1,96532.87,18.58270582
"NLD",2070,1,101884.59,18.73264971
"NLD",2075,1,107492.6,18.91069555
"NLD",2080,1,113399.66,19.09857706
"NLD",2085,1,119564.63,19.2788309
"NLD",2090,1,125951.37,19.44613778
"NLD",2095,1,132549.97,19.60782427
"NLD",2100,NA,139582.93,19.76770421
"NOR",2020,0.964022640788078,63878.47,5.391
"NOR",2021,0.96882870968929,65949.17,5.436
"NOR",2022,0.973747798905093,68174.28,5.482
"NOR",2023,0.977683945278254,69693.58,5.529
"NOR",2024,0.980991964888805,70741.25,5.575
"NOR",2025,0.984141331706217,71675.65,5.62
"NOR",2026,0.985934096928332,72093.09,5.657070041
"NOR",2027,0.987723904383184,72510.53,5.694140082
"NOR",2028,0.989510788028786,72927.97,5.731210122
"NOR",2029,0.991294781241681,73345.41,5.768280163
"NOR",2030,0.993075916830143,73762.85,5.805350204
"NOR",2035,1,75867.64,5.978074372
"NOR",2040,1,77569.36,6.138980571
"NOR",2045,1,79424.13,6.296149464
"NOR",2050,1,82101.5,6.454732472
"NOR",2055,1,85564.82,6.613719513
"NOR",2060,1,89541.99,6.76947429
"NOR",2065,1,94234.07,6.922299826
"NOR",2070,1,99592.34,7.077044519
"NOR",2075,1,105287.81,7.239566851
"NOR",2080,1,111363.45,7.406634555
"NOR",2085,1,117683.27,7.572187135
"NOR",2090,1,124252.73,7.736729632
"NOR",2095,1,131203.82,7.902787254
"NOR",2100,NA,138766.09,8.07500638
"NPL",2020,0.439208987473167,3309.38,29.137
"NPL",2021,0.44299069087677,3361,29.675
"NPL",2022,0.44790087085002,3457.37,30.226
"NPL",2023,0.45433243861378,3618.37,30.77
"NPL",2024,0.460229212529969,3763.98,31.286
"NPL",2025,0.465934727699452,3906.97,31.757
"NPL",2026,0.470777677349139,4009.47,32.09601698
"NPL",2027,0.475562954121104,4111.97,32.43503395
"NPL",2028,0.480293398311531,4214.47,32.77405093
"NPL",2029,0.484971645429225,4316.97,33.1130679
"NPL",2030,0.489600145421537,4419.47,33.45208488
"NPL",2035,0.512602384421624,4921.96,34.85739329
"NPL",2040,0.536167730483747,5561.29,36.03125178
"NPL",2045,0.560549952237813,6393.4,37.07741714
"NPL",2050,0.586166528200206,7453.58,37.9869987
"NPL",2055,0.611879995196062,8769.45,38.69746886
"NPL",2060,0.638875862822756,10384.74,39.17140873
"NPL",2065,0.664787194972605,12344.53,39.40852522
"NPL",2070,0.690844743513964,14698.51,39.42366863
"NPL",2075,0.717618855293878,17501.74,39.22455722
"NPL",2080,0.741190778152961,20755.61,38.80005325
"NPL",2085,0.766395963346893,24474.68,38.1552371
"NPL",2090,0.787537352641348,28694.63,37.33612519
"NPL",2095,0.809524584800199,33422,36.3959637
"NPL",2100,NA,38637.19,35.39307919
"NRU",2020,NA,11440.72,0.013
"NRU",2021,NA,11395.09,0.013
"NRU",2022,NA,11276.66,0.013
"NRU",2023,NA,11146.2,0.013
"NRU",2024,NA,10992.36,0.013
"NRU",2025,NA,10840.24,0.013
"NRU",2026,NA,10840.24,0.013
"NRU",2027,NA,10840.24,0.013
"NRU",2028,NA,10840.24,0.013
"NRU",2029,NA,10840.24,0.013
"NRU",2030,NA,10840.24,0.013
"NRU",2035,NA,10065.94,0.013
"NRU",2040,NA,9291.63,0.013
"NRU",2045,NA,8517.33,0.013
"NRU",2050,NA,7743.03,0.013
"NRU",2055,NA,6968.72,0.013
"NRU",2060,NA,6194.42,0.013
"NRU",2065,NA,5420.12,0.013
"NRU",2070,NA,4645.82,0.013
"NRU",2075,NA,3871.51,0.013
"NRU",2080,NA,3097.21,0.013
"NRU",2085,NA,2322.91,0.013
"NRU",2090,NA,1548.61,0.013
"NRU",2095,NA,774.3,0.013
"NRU",2100,NA,NA,0.013
"NZL",2020,0.92996696885899,40874.8,5.017781472
"NZL",2021,0.933460917508068,42252.67,5.056262945
"NZL",2022,0.935845368412495,43131.11,5.093731747
"NZL",2023,0.937413575964238,43622.32,5.131200549
"NZL",2024,0.938841095541387,44048.82,5.166644011
"NZL",2025,0.940183429559832,44436.56,5.202087472
"NZL",2026,0.942006178232417,44927.11,5.237883234
"NZL",2027,0.943818428372455,45417.67,5.273678995
"NZL",2028,0.945620366917289,45908.22,5.309474756
"NZL",2029,0.947412251301415,46398.78,5.345270518
"NZL",2030,0.94919425518275,46889.33,5.381066279
"NZL",2035,0.959622779662059,49875.76,5.542596481
"NZL",2040,0.966965007425312,52908.07,5.687722905
"NZL",2045,0.977352130267785,56706.26,5.820415891
"NZL",2050,0.987324791068003,60981.36,5.943287507
"NZL",2055,0.995811297983297,65533.41,6.059158784
"NZL",2060,1,70578.71,6.17147765
"NZL",2065,1,76281.66,6.285363756
"NZL",2070,1,82480.29,6.404160548
"NZL",2075,1,88875.44,6.525673889
"NZL",2080,1,95545.21,6.643007923
"NZL",2085,1,102498.42,6.745923349
"NZL",2090,1,109813.26,6.834420168
"NZL",2095,1,117597.42,6.915603199
"NZL",2100,NA,125895.48,6.998875884
"OMN",2020,0.609609762383034,26553.98,5.107
"OMN",2021,0.61142944821355,26273.81,5.223
"OMN",2022,0.617993499014964,27436.5,5.324
"OMN",2023,0.620279732630398,27297.96,5.412
"OMN",2024,0.622154090086197,27037.04,5.494
"OMN",2025,0.623545381886244,26635.74,5.573
"OMN",2026,0.627927513577193,27148.68,5.644184836
"OMN",2027,0.632267117739434,27661.61,5.715369673
"OMN",2028,0.636565481786528,28174.55,5.786554509
"OMN",2029,0.640823702476967,28687.48,5.857739345
"OMN",2030,0.645042943255425,29200.42,5.928924182
"OMN",2035,0.666231564598935,31997.37,6.24188434
"OMN",2040,0.688555284330949,35621.35,6.538746867
"OMN",2045,0.70716805043012,39065.72,6.827394052
"OMN",2050,0.727096969290916,42565.31,7.080293392
"OMN",2055,0.750675654630288,47308.92,7.267358971
"OMN",2060,0.772574543651346,52992.23,7.375157593
"OMN",2065,0.794625838424657,59612.37,7.408018965
"OMN",2070,0.816246610406568,66898.03,7.384039045
"OMN",2075,0.8373559134215,74819.18,7.328418953
"OMN",2080,0.857982605163442,83415.48,7.264805554
"OMN",2085,0.878132364301039,92707.03,7.213182115
"OMN",2090,0.897849955988033,102754.89,7.181319907
"OMN",2095,0.917218972718415,113684.08,7.165444312
"OMN",2100,NA,125571.92,7.148791589
"PAK",2020,0.464505881182786,4586.42,220.892
"PAK",2021,0.467428102941055,4569.31,225.2
"PAK",2022,0.472469289015954,4663.24,229.489
"PAK",2023,0.477980507776585,4784.84,233.757
"PAK",2024,0.483879116186708,4931.54,238.006
"PAK",2025,0.489800321056379,5084.37,242.234
"PAK",2026,0.495832463756856,5223.52,245.9890623
"PAK",2027,0.501796155407625,5362.66,249.7441246
"PAK",2028,0.507694971826529,5501.81,253.4991869
"PAK",2029,0.513531746106448,5640.96,257.2542492
"PAK",2030,0.519309262983715,5780.11,261.0093115
"PAK",2035,0.54844550329962,6553.61,278.8244226
"PAK",2040,0.578747225265981,7601.87,295.9366782
"PAK",2045,0.608314196205896,8899.77,312.0425433
"PAK",2050,0.636040539467164,10469.14,326.4850333
"PAK",2055,0.664038219878029,12369.77,338.8841974
"PAK",2060,0.694343965062353,14663.83,349.3104915
"PAK",2065,0.721106616899039,17408.74,357.8389478
"PAK",2070,0.747007687114983,20658.32,364.6848717
"PAK",2075,0.772282839985035,24371.2,369.6892587
"PAK",2080,0.798239409997091,28544.17,372.594764
